image,label
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\images98.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\images99.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\IMG_8301-1180x787.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\man-in-triangle-pose-young-practicing-yoga-vector-21068579.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\man-performing-yoga-gym-260nw-491388772.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\MasterClassSEO_Triangle_ONE.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\MasterClassSEO_Triangle_THREE_HERO.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\maxresdefault.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\maxresdefault2.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\maxresdefault3.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\maxresdefault4.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\maxresdefault5.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\parvrtta_trikonasana.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\pyramid-twist.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\refine_your_trikonasana_a_deeper_look_at_a_popular_yoga_pose.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\refine_your_trikonasana_a_deeper_look_at_a_popular_yoga_pose_1.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\reverse_triangle_pose__viparita_trikonasana_yoga.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Revolved-Triangle-Pose-Parivrtta-Trikonasana.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Revolved-Triangle-Pose_Andrew-Clark.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\revolved-triangle-yoga-pose.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\revolved-triangle.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\rl-cartoon-yogi-ponytail-blue-sportive-clothing-vector-illustration-80970996.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\scm-yoga-muscle-triangle.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Screen-Shot-2019-04-29-at-12.28.14-PM.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\sddefault.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\tanding-in-triangle-pose-or-utthita-trikonasana-pose-yoga-asana-icon-2F9MHFD.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\tint_magazine_Triangle-Pose_Matt-Giordano.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-1.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-844x1024.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose-2653589_960_720.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Triangle-Pose-Andrea-1.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose-beginner-yoga.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose-blog.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Triangle-Pose-Utthita-trikonasana-Esther-Ekhart.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Triangle-pose-yoga-Trikonasana-5-1024x576.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Triangle-Pose.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose2.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle-pose3.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangleJPG.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Trianglev2_DaynaSeraye-1.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_9436.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_9445.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_forward_L.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Triangle_Pose_1-98287ddece9d5e4d01b43a0250572d6f.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_pose_300.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_pose_hand_chair__trikonasana_hasta_chair_yoga.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\triangle_pose_yogateket.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\trikonasana-or-triangle-yoga-pose-infographic.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\trikonasana.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Trikonasana20Yoga20Pose20-20Triangle20Yoga20Pose.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\Using-Yoga-Block-for-Triangle-Pose.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\utthita_trikonasana_block_yoga.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\vector-illustration-woman-doing-triangle-pose-yoga-pose-fitness-workout-concept_530733-973.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\warrior_pose_i_triangle_pose_flow__virabhadrasana_i_trikonasana_vinyasa_yoga.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\woman-doing-yoga-outdoors-triangle-260nw-670852324.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\woman-practicing-yoga-triangle-pose_107173-13838.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yoga-different-stretching-fitness-poses_1067-436.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yoga-extended-triangle-pose-utthita-trikonasana-vector-30549980.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yoga-triangle-pose-exercise-for-body-illustration_csp73861926.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yoga11626332890.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yogas_trikonasana_a_convergence_of_triangles_1.png,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Triangle-Pose\yoga_trianglepose_01_300x350.jpg,Triangle-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\125908716-man-practicing-yoga-in-studio-doing-warrior-2-pose.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\70014af32ddf53b54584187d7b6c7b6b.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\81d1e8fc4c184e1cb7469b7157c17f1a.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\a6184da2b46b1eb80190ff39039667ab.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\AdobeStock_360772900.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\africanamerican-man-standing-warrior-two-260nw-2162638837.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\AOh-ky1xuGSuo1cFBPOmcqkrelO7CtXbSsHfwZPiu8CQbAs64-c-mo.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\art-illustration-197272098.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\ba5b002b290d41a3c53488f389fdb4f3.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\Daa6n32X0AAwu5E.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\description.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\drasana-2-warrior-two-pose-having-concentrated-facial-expression_343059-3121.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\esy-057809251.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\fa50d331c664882a_Warrior-2.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\FoundationsOfYoga-27.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\full-length-of-young-man-doing-warrior-2-pose-yoga-on-field-at-park-K72WBW.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\fyp-warrior-2-banner-scaled.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\ga-strong-fit-woman-doing-warrior-2-pose-against-white-background_662251-996.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\health-wellness_balanced-living_exercise-fitness_warrior-ii-pose_2716x1811_000105659307.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\How-to-Do-the-Warrior-2-Pose.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\HowToDoWarrior2Pose_yoga.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\ile-poses-of-a-woman-in-yoga-warrior-two-pose-with-a-white-background-W4BR3N.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image-asset.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image10.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image11.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image12.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image13.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image14.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image15.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image16.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image17.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image18.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image19.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image2.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image20.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image21.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image22.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image23.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image24.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image25.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image26.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image27.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image28.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image29.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image3.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image30.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image31.png,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image4.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image5.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image6.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image7.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image8.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\image9.jpeg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images10.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images11.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images12.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images13.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images14.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images15.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images16.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images17.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images18.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images19.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images2.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images20.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images21.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images22.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images23.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images24.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images25.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images26.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images27.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images28.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images29.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images3.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images30.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images31.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images32.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images33.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images34.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images35.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images36.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images37.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images38.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images39.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images4.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images40.jpg,Warrior-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Warrior-Pose\images41.jpg,Warrior-Pose
